step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,wall_clock_s
18200.0,1.8165,1.848,1.8495,0.305,0.312,0.03,1.53,0.04591,58.2
18210.0,1.7616,1.8589,1.8577,0.301,0.406,0.03,1.719,0.05157,58.22
18220.0,1.8659,1.884,1.9139,0.277,0.375,0.03,2.751,0.08252,58.25
18230.0,1.9455,1.9172,1.8741,0.316,0.25,0.03,1.582,0.04746,58.28
18240.0,1.8425,1.8788,1.8756,0.316,0.25,0.03,1.864,0.05591,58.31
18250.0,1.955,1.8061,1.8218,0.309,0.469,0.03,1.504,0.04511,58.35
18260.0,1.7937,1.8105,1.8815,0.273,0.281,0.03,3.32,0.0996,58.38
18270.0,1.8889,1.8076,1.861,0.293,0.25,0.03,2.234,0.06703,58.41
18280.0,1.6757,1.8165,1.831,0.328,0.312,0.03,2.295,0.06884,58.44
18290.0,1.7015,1.8801,1.825,0.301,0.281,0.03,1.948,0.05845,58.47
18300.0,1.7735,1.883,1.8533,0.301,0.406,0.03,2.897,0.08691,58.5
18310.0,1.7029,1.8567,1.8202,0.312,0.531,0.03,1.924,0.05773,58.53
18320.0,1.8137,1.7881,1.8426,0.289,0.312,0.03,1.496,0.04487,58.56
18330.0,1.8771,1.7976,1.8855,0.266,0.219,0.03,2.871,0.08613,58.59
18340.0,1.6895,1.8472,1.8577,0.316,0.406,0.03,1.855,0.05566,58.62
18350.0,2.0635,1.8345,1.864,0.305,0.281,0.03,2.841,0.08522,58.65
18360.0,2.1133,1.835,1.8446,0.301,0.219,0.03,2.849,0.08548,58.68
18370.0,2.1621,1.8971,1.8318,0.305,0.25,0.03,2.546,0.07638,58.71
18380.0,1.9028,1.8869,1.8458,0.305,0.281,0.03,3.352,0.1006,58.74
18390.0,1.8137,1.8088,1.8492,0.285,0.312,0.03,2.246,0.06737,58.77
18400.0,1.9086,1.836,1.8288,0.297,0.281,0.03,1.554,0.04663,58.8
18410.0,1.8539,1.8785,2.0322,0.281,0.25,0.03,3.071,0.09212,58.83
18420.0,1.9644,1.8943,1.8313,0.305,0.281,0.03,1.88,0.05639,58.86
18430.0,1.4865,1.8503,1.839,0.32,0.531,0.03,1.451,0.04352,58.89
18440.0,1.9751,1.7785,1.8915,0.301,0.219,0.03,1.402,0.04206,58.92
18450.0,1.782,1.7989,1.8432,0.293,0.406,0.03,2.46,0.07379,58.95
18460.0,1.7637,1.8648,1.8394,0.309,0.375,0.03,1.596,0.04787,58.98
18470.0,1.8198,1.9001,1.8676,0.258,0.281,0.03,2.354,0.07061,59.01
18480.0,1.8504,1.8801,1.9106,0.273,0.344,0.03,2.391,0.07172,59.04
18490.0,1.9733,1.8025,1.9612,0.254,0.312,0.03,1.963,0.05888,59.07
18500.0,1.9686,1.8257,1.8555,0.305,0.375,0.03,2.802,0.08406,59.11
18510.0,1.9379,1.8803,1.8309,0.336,0.312,0.03,1.312,0.03935,59.16
18520.0,2.0323,1.8495,1.8334,0.312,0.25,0.03,2.252,0.06755,59.22
18530.0,1.9936,1.8918,1.8472,0.309,0.312,0.03,1.673,0.05018,59.25
18540.0,1.8043,1.9405,1.8845,0.293,0.312,0.03,1.393,0.04179,59.29
18550.0,1.7416,1.8813,1.8787,0.285,0.438,0.03,1.413,0.0424,59.33
18560.0,1.8494,1.8817,1.8687,0.297,0.344,0.03,2.07,0.06209,59.36
18570.0,1.7082,1.8324,1.8571,0.312,0.344,0.03,1.302,0.03907,59.39
18580.0,1.8117,1.7686,1.8325,0.32,0.344,0.03,2.021,0.06062,59.42
18590.0,1.7632,1.814,1.8188,0.32,0.312,0.03,1.819,0.05457,59.45
18600.0,1.8379,1.8688,1.9011,0.301,0.25,0.03,1.911,0.05733,59.48
18610.0,1.6901,1.8693,1.8439,0.312,0.312,0.03,2.735,0.08206,59.51
18620.0,2.1725,1.824,1.8297,0.312,0.125,0.03,2.671,0.08013,59.54
18630.0,1.6488,1.7959,1.8885,0.277,0.344,0.03,2.015,0.06044,59.57
18640.0,1.8362,1.7929,1.8761,0.285,0.281,0.03,1.629,0.04888,59.6
18650.0,2.0026,1.8095,1.873,0.312,0.156,0.03,1.332,0.03997,59.63
18660.0,1.6386,1.8614,1.8316,0.305,0.312,0.03,1.662,0.04985,59.66
18670.0,1.8232,1.8537,1.8359,0.297,0.25,0.03,1.56,0.04681,59.69
18680.0,1.744,1.7945,1.8756,0.262,0.281,0.03,2.218,0.06653,59.72
18690.0,1.9254,1.7706,1.8487,0.273,0.219,0.03,2.035,0.06106,59.75
18700.0,1.9096,1.8271,1.869,0.297,0.219,0.03,2.268,0.06803,59.78
18710.0,1.8689,1.8397,1.8692,0.289,0.344,0.03,2.81,0.08431,59.81
18720.0,1.8546,1.7804,1.8499,0.293,0.344,0.03,1.708,0.05123,59.84
18730.0,1.7687,1.794,1.8389,0.297,0.25,0.03,2.669,0.08008,59.87
18740.0,1.6808,1.8121,1.8271,0.293,0.375,0.03,2.037,0.06111,59.9
18750.0,1.9883,1.8459,1.8409,0.312,0.25,0.03,1.828,0.05484,59.93
18760.0,1.9834,1.8976,1.8366,0.309,0.25,0.03,2.283,0.06849,59.96
18770.0,1.7953,1.8277,1.8507,0.309,0.312,0.03,2.022,0.06065,59.99
18780.0,1.8151,1.7927,1.8553,0.301,0.344,0.03,2.585,0.07756,60.02
18790.0,2.0356,1.8779,1.824,0.312,0.344,0.03,2.011,0.06034,60.05
18800.0,1.6977,1.8718,1.8347,0.312,0.5,0.03,1.905,0.05714,60.08
18810.0,1.7534,1.828,1.9037,0.266,0.406,0.03,2.205,0.06614,60.11
18820.0,1.6885,1.8577,1.8671,0.285,0.344,0.03,1.457,0.0437,60.14
18830.0,1.8392,1.8633,1.8649,0.293,0.281,0.03,1.883,0.05648,60.17
18840.0,1.9767,1.8209,1.8548,0.305,0.406,0.03,2.115,0.06346,60.2
18850.0,2.1101,1.812,1.8213,0.32,0.156,0.03,3.77,0.1131,60.23
18860.0,1.8924,1.8464,1.8574,0.293,0.406,0.03,1.279,0.03836,60.26
18870.0,1.8534,1.8516,1.8571,0.301,0.281,0.03,3.268,0.09805,60.29
18880.0,1.8295,1.8353,1.8321,0.305,0.312,0.03,1.853,0.05558,60.32
18890.0,1.902,1.8517,1.8267,0.301,0.312,0.03,2.348,0.07043,60.36
18900.0,1.8027,1.864,1.8346,0.324,0.344,0.03,2.341,0.07024,60.39
18910.0,1.8332,1.8328,1.8515,0.312,0.375,0.03,2.598,0.07795,60.42
18920.0,1.8977,1.8361,1.8337,0.305,0.281,0.03,1.346,0.04037,60.45
18930.0,1.681,1.8217,1.8414,0.324,0.312,0.03,1.382,0.04147,60.48
18940.0,1.641,1.7792,1.842,0.316,0.406,0.03,1.258,0.03774,60.51
18950.0,1.8244,1.8183,1.8509,0.316,0.312,0.03,2.096,0.06287,60.54
18960.0,1.6719,1.8349,1.89,0.285,0.312,0.03,2.1,0.06299,60.57
18970.0,1.7159,1.7905,1.8644,0.281,0.25,0.03,2.013,0.06039,60.6
18980.0,1.9303,1.8067,1.8687,0.309,0.375,0.03,2.32,0.06961,60.63
18990.0,1.9509,1.8374,1.9113,0.254,0.25,0.03,2.782,0.08345,60.66
19000.0,1.7604,1.8263,1.8361,0.316,0.406,0.03,2.013,0.06038,60.69
19010.0,1.8247,1.8274,1.8784,0.289,0.406,0.03,1.856,0.05569,60.72
19020.0,1.7814,1.8312,1.8823,0.305,0.375,0.03,1.659,0.04977,60.75
19030.0,1.8646,1.8435,1.8389,0.289,0.188,0.03,1.972,0.05915,60.78
19040.0,1.7479,1.8219,1.8423,0.297,0.344,0.03,2.454,0.07362,60.81
19050.0,1.7998,1.788,1.8642,0.305,0.375,0.03,2.164,0.06491,60.84
19060.0,1.849,1.8523,1.8294,0.316,0.344,0.03,2.705,0.08115,60.88
19070.0,1.8553,1.8981,1.8616,0.285,0.219,0.03,3.168,0.09504,60.9
19080.0,1.482,1.8345,1.8341,0.301,0.562,0.03,1.628,0.04884,60.94
19090.0,1.9081,1.8551,1.8312,0.297,0.312,0.03,1.482,0.04445,60.97
19100.0,1.7605,1.8625,1.8886,0.297,0.25,0.03,1.712,0.05136,61.0
19110.0,1.8319,1.8289,1.8127,0.297,0.375,0.03,1.865,0.05595,61.03
19120.0,1.6491,1.8526,1.8136,0.309,0.438,0.03,1.919,0.05756,61.06
19130.0,1.5782,1.833,1.8164,0.305,0.5,0.03,1.481,0.04442,61.09
19140.0,1.6061,1.8321,1.8027,0.309,0.438,0.03,1.394,0.04181,61.12
19150.0,1.8244,1.839,1.8004,0.293,0.25,0.03,2.576,0.07728,61.15
19160.0,1.8138,1.8391,1.81,0.328,0.219,0.03,1.486,0.04458,61.18
19170.0,1.893,1.8358,1.8271,0.281,0.344,0.03,2.45,0.07349,61.21
19180.0,1.6222,1.8151,1.8505,0.305,0.281,0.03,1.853,0.0556,61.24
19190.0,1.6472,1.8036,1.8447,0.289,0.344,0.03,2.649,0.07947,61.27
19200.0,1.6522,1.8078,1.8367,0.309,0.312,0.03,2.949,0.08847,61.3
19210.0,1.9421,1.8071,1.8263,0.32,0.25,0.03,3.997,0.1199,61.33
19220.0,1.8131,1.7935,1.841,0.305,0.469,0.03,1.894,0.05681,61.36
19230.0,1.894,1.7828,1.8239,0.328,0.312,0.03,2.248,0.06744,61.39
19240.0,1.6666,1.7844,1.8466,0.297,0.312,0.03,1.389,0.04168,61.42
19250.0,1.8305,1.7854,1.8537,0.297,0.25,0.03,1.609,0.04828,61.45
19260.0,1.7486,1.8036,1.8245,0.332,0.406,0.03,2.505,0.07515,61.48
19270.0,1.8628,1.847,1.9128,0.312,0.562,0.03,1.628,0.04885,61.51
19280.0,1.9144,1.8717,1.8223,0.324,0.375,0.03,1.566,0.04698,61.54
19290.0,1.7136,1.8513,1.8543,0.281,0.375,0.03,2.048,0.06143,61.57
19300.0,1.9286,1.8153,1.8212,0.309,0.25,0.03,3.04,0.09119,61.6
19310.0,1.8413,1.8668,1.8618,0.273,0.344,0.03,2.399,0.07196,61.63
19320.0,1.7766,1.8838,1.8219,0.312,0.219,0.03,1.105,0.03314,61.66
19330.0,2.0013,1.8569,1.9072,0.266,0.25,0.03,2.003,0.06009,61.69
19340.0,2.1153,1.8448,1.8261,0.312,0.219,0.03,1.326,0.03977,61.72
19350.0,1.596,1.7983,1.8309,0.309,0.375,0.03,1.335,0.04005,61.75
19360.0,1.9661,1.8191,1.8799,0.285,0.156,0.03,1.841,0.05523,61.78
19370.0,1.9256,1.8692,1.867,0.301,0.312,0.03,1.742,0.05227,61.81
19380.0,1.8029,1.8733,1.839,0.324,0.312,0.03,2.119,0.06356,61.84
19390.0,2.0651,1.8768,1.8199,0.301,0.188,0.03,4.513,0.1354,61.87
19400.0,2.0687,1.9039,1.8643,0.301,0.219,0.03,2.736,0.08208,61.9
19410.0,1.6552,1.8603,1.8523,0.293,0.219,0.03,1.805,0.05416,61.93
19420.0,1.85,1.7968,1.8472,0.297,0.219,0.03,1.611,0.04834,61.96
19430.0,1.706,1.7918,1.9088,0.254,0.438,0.03,2.039,0.06117,61.99
19440.0,1.7564,1.8268,1.8427,0.309,0.312,0.03,2.375,0.07125,62.02
19450.0,1.6988,1.8907,1.8723,0.285,0.312,0.03,1.577,0.0473,62.05
19460.0,2.1319,1.9038,1.9275,0.281,0.094,0.03,2.257,0.0677,62.08
19470.0,1.8957,1.8703,1.8586,0.301,0.312,0.03,1.853,0.05559,62.11
19480.0,1.9764,1.8528,1.9349,0.285,0.281,0.03,3.558,0.1067,62.14
19490.0,1.8203,1.8731,1.8691,0.305,0.25,0.03,2.256,0.06768,62.17
19500.0,1.6537,1.8401,1.8332,0.301,0.344,0.03,1.97,0.0591,62.2
19510.0,1.8381,1.8165,1.8526,0.324,0.438,0.03,2.7,0.081,62.23
19520.0,1.7714,1.8705,1.8429,0.297,0.312,0.03,2.867,0.08601,62.26
19530.0,1.6134,1.8732,1.8292,0.312,0.406,0.03,2.249,0.06747,62.29
19540.0,1.9782,1.8867,1.8123,0.316,0.344,0.03,1.83,0.05489,62.32
19550.0,2.1373,1.8894,1.8185,0.324,0.25,0.03,3.552,0.1066,62.35
19560.0,1.9799,1.8082,1.8244,0.336,0.344,0.03,1.691,0.05073,62.38
19570.0,1.9235,1.8073,1.8518,0.277,0.344,0.03,2.377,0.07131,62.41
19580.0,1.5991,1.8,1.8855,0.285,0.375,0.03,1.482,0.04447,62.44
19590.0,2.021,1.8136,1.8229,0.281,0.344,0.03,2.072,0.06217,62.47
19600.0,1.6577,1.887,1.8196,0.312,0.344,0.03,1.816,0.05448,62.5
19610.0,1.8132,1.8493,1.8234,0.312,0.25,0.03,1.503,0.04509,62.53
19620.0,2.0916,1.8394,1.8265,0.312,0.312,0.03,1.897,0.0569,62.56
19630.0,1.9148,1.8728,1.8086,0.301,0.281,0.03,1.819,0.05458,62.59
19640.0,1.7658,1.8211,1.8087,0.312,0.312,0.03,2.42,0.07261,62.62
19650.0,1.8167,1.8023,1.8265,0.312,0.344,0.03,1.559,0.04678,62.65
19660.0,1.8057,1.8443,1.8404,0.309,0.281,0.03,1.567,0.04701,62.68
19670.0,1.9854,1.8702,1.8375,0.312,0.188,0.03,1.391,0.04172,62.71
19680.0,1.8171,1.8825,1.8598,0.305,0.375,0.03,3.576,0.1073,62.74
19690.0,1.8263,1.879,1.8169,0.328,0.438,0.03,2.008,0.06024,62.77
19700.0,1.72,1.8598,1.8057,0.312,0.344,0.03,2.675,0.08024,62.8
19710.0,1.9724,1.8264,1.8597,0.309,0.281,0.03,1.62,0.04859,62.83
19720.0,1.7197,1.8149,1.8686,0.301,0.375,0.03,2.509,0.07526,62.86
19730.0,1.7444,1.8465,1.8133,0.297,0.375,0.03,2.038,0.06115,62.89
19740.0,1.7224,1.8441,1.8207,0.305,0.375,0.03,1.654,0.04961,62.92
19750.0,1.9053,1.8723,1.835,0.289,0.25,0.03,3.005,0.09015,62.95
19760.0,1.9864,1.8785,1.8664,0.301,0.25,0.03,2.094,0.06281,62.98
19770.0,1.7646,1.823,1.8521,0.297,0.25,0.03,2.939,0.08816,63.01
19780.0,1.9126,1.8013,1.8087,0.297,0.312,0.03,2.811,0.08434,63.04
19790.0,1.8006,1.812,1.8761,0.277,0.281,0.03,1.983,0.05949,63.07
19800.0,1.7887,1.8301,1.9045,0.27,0.312,0.03,1.025,0.03074,63.1
19810.0,1.9573,1.8079,1.8139,0.32,0.344,0.03,2.011,0.06032,63.13
19820.0,1.6766,1.8653,1.891,0.27,0.344,0.03,2.507,0.07522,63.16
19830.0,1.7437,1.8892,1.8184,0.328,0.219,0.03,1.932,0.05796,63.2
19840.0,2.0836,1.842,1.8308,0.309,0.156,0.03,2.758,0.08274,63.25
19850.0,1.9924,1.8677,1.839,0.305,0.219,0.03,1.542,0.04626,63.28
19860.0,1.7878,1.8513,1.8441,0.332,0.312,0.03,2.946,0.08839,63.31
19870.0,1.9727,1.8255,1.8856,0.324,0.281,0.03,2.211,0.06632,63.34
19880.0,2.0322,1.8135,1.8424,0.309,0.281,0.03,2.831,0.08493,63.37
19890.0,1.8517,1.8095,1.8455,0.305,0.375,0.03,2.681,0.08044,63.4
19900.0,1.9542,1.8206,1.854,0.305,0.312,0.03,1.562,0.04686,63.43
19910.0,1.7825,1.8598,1.8307,0.316,0.344,0.03,2.144,0.06433,63.46
19920.0,1.9218,1.9036,1.8317,0.301,0.344,0.03,1.725,0.05176,63.49
19930.0,1.8605,1.8916,1.815,0.332,0.25,0.03,2.499,0.07497,63.52
19940.0,1.9378,1.8789,1.8011,0.32,0.281,0.03,3.736,0.1121,63.55
19950.0,1.7744,1.8587,1.8209,0.301,0.281,0.03,1.727,0.0518,63.58
19960.0,1.7622,1.8236,1.8955,0.289,0.469,0.03,2.045,0.06135,63.61
19970.0,1.79,1.8292,1.8647,0.336,0.281,0.03,2.877,0.0863,63.64
19980.0,1.7621,1.8342,1.8846,0.301,0.375,0.03,1.965,0.05894,63.67
19990.0,2.0901,1.8303,1.8649,0.297,0.312,0.03,1.924,0.05773,63.7
20000.0,2.1546,1.8423,1.9272,0.281,0.25,0.03,2.865,0.08596,63.73
20010.0,1.9473,1.831,1.8114,0.312,0.312,0.03,2.098,0.06294,63.76
20020.0,2.0713,1.7796,1.7987,0.328,0.188,0.03,2.111,0.06332,63.79
20030.0,1.6186,1.7785,1.8468,0.285,0.312,0.03,2.105,0.06314,63.82
20040.0,1.9678,1.8184,1.8042,0.309,0.25,0.03,2.068,0.06203,63.85
20050.0,1.6951,1.8122,1.9174,0.305,0.344,0.03,1.971,0.05914,63.88
20060.0,1.8944,1.7929,1.8408,0.293,0.312,0.03,3.473,0.1042,63.91
20070.0,1.836,1.79,1.8809,0.32,0.312,0.03,2.8,0.084,63.94
20080.0,1.81,1.8498,1.8093,0.301,0.312,0.03,2.212,0.06637,63.97
20090.0,1.8164,1.8597,1.8114,0.305,0.344,0.03,2.288,0.06864,64.0
20100.0,1.5353,1.8191,1.8356,0.32,0.531,0.03,1.156,0.03467,64.03
20110.0,1.9049,1.7993,1.9054,0.289,0.344,0.03,2.493,0.07479,64.06
20120.0,1.8395,1.8138,1.8371,0.316,0.312,0.03,2.212,0.06636,64.09
20130.0,1.709,1.8476,1.8038,0.309,0.375,0.03,1.587,0.04762,64.12
20140.0,2.1228,1.9076,1.9232,0.254,0.25,0.03,4.063,0.1219,64.15
20150.0,1.6614,1.855,1.8248,0.309,0.5,0.03,2.357,0.07071,64.18
20160.0,1.8923,1.8654,1.798,0.348,0.25,0.03,2.922,0.08766,64.21
20170.0,1.635,1.9163,1.8457,0.289,0.406,0.03,2.669,0.08007,64.24
20180.0,1.9835,1.8564,1.8091,0.324,0.219,0.03,2.484,0.07453,64.27
20190.0,1.7442,1.8616,1.8476,0.289,0.438,0.03,2.457,0.07371,64.3
20200.0,1.8182,1.8781,1.8913,0.281,0.219,0.03,3.048,0.09144,64.33
20210.0,1.7412,1.8387,1.8425,0.301,0.312,0.03,2.718,0.08155,64.36
20220.0,1.8104,1.7927,1.8286,0.32,0.344,0.03,2.051,0.06153,64.39
20230.0,1.7816,1.8212,1.828,0.293,0.312,0.03,2.33,0.06989,64.42
20240.0,1.7794,1.789,1.8185,0.32,0.438,0.03,2.687,0.08061,64.45
20250.0,1.9215,1.8237,1.8878,0.277,0.281,0.03,2.096,0.06287,64.48
20260.0,1.4738,1.8524,1.8823,0.301,0.438,0.03,2.258,0.06775,64.51
20270.0,1.9293,1.7627,1.836,0.316,0.312,0.03,2.36,0.07079,64.54
20280.0,1.7392,1.771,1.8448,0.316,0.375,0.03,2.273,0.0682,64.57
20290.0,1.8914,1.8447,1.7974,0.32,0.281,0.03,1.187,0.03561,64.6
20300.0,1.8167,1.8487,1.8536,0.293,0.281,0.03,1.861,0.05584,64.63
20310.0,1.8452,1.8613,1.8128,0.332,0.281,0.03,2.029,0.06086,64.66
20320.0,2.0934,1.865,1.8305,0.312,0.281,0.03,2.38,0.07139,64.69
20330.0,1.9363,1.8967,1.8425,0.297,0.281,0.03,2.256,0.06768,64.72
20340.0,1.6139,1.8677,1.8573,0.312,0.375,0.03,1.641,0.04922,64.75
20350.0,1.8629,1.8058,1.8295,0.324,0.281,0.03,2.595,0.07785,64.78
20360.0,1.802,1.8445,1.8244,0.293,0.375,0.03,1.285,0.03856,64.81
20370.0,1.7567,1.8345,1.8501,0.305,0.406,0.03,2.776,0.08327,64.84
20380.0,1.9796,1.8424,1.8926,0.285,0.25,0.03,2.082,0.06245,64.87
20390.0,1.6485,1.8207,1.835,0.312,0.438,0.03,2.227,0.06681,64.9
20400.0,1.6989,1.7744,1.8415,0.312,0.406,0.03,3.037,0.0911,64.93
20410.0,1.8213,1.8013,1.8548,0.32,0.469,0.03,2.613,0.0784,64.96
20420.0,1.74,1.8507,1.8706,0.301,0.344,0.03,3.014,0.09043,65.0
20430.0,1.5867,1.7958,1.8074,0.32,0.375,0.03,1.658,0.04973,65.02
20440.0,1.8956,1.7793,1.9403,0.234,0.281,0.03,3.097,0.09292,65.06
20450.0,1.8906,1.878,1.8298,0.32,0.25,0.03,1.979,0.05938,65.09
20460.0,1.9124,1.8628,1.8569,0.309,0.25,0.03,1.699,0.05096,65.12
20470.0,1.8598,1.8617,1.819,0.316,0.312,0.03,2.955,0.08866,65.15
20480.0,1.7102,1.8836,1.869,0.316,0.281,0.03,1.435,0.04306,65.18
20490.0,1.9519,1.8099,1.7978,0.324,0.156,0.03,2.739,0.08217,65.21
20500.0,2.0181,1.7969,1.9137,0.293,0.281,0.03,2.332,0.06995,65.24
20510.0,1.7572,1.8044,1.8346,0.293,0.312,0.03,1.999,0.05998,65.27
20520.0,1.7135,1.7943,1.8205,0.297,0.312,0.03,1.661,0.04984,65.3
20530.0,1.8605,1.8333,1.8275,0.316,0.188,0.03,1.957,0.05871,65.33
20540.0,1.6638,1.8444,1.8263,0.305,0.406,0.03,2.42,0.0726,65.36
20550.0,1.8012,1.8455,1.8265,0.309,0.312,0.03,2.219,0.06656,65.39
20560.0,1.7083,1.8594,1.8136,0.301,0.344,0.03,2.634,0.07901,65.42
20570.0,1.9963,1.8701,1.8006,0.332,0.188,0.03,3.481,0.1044,65.45
20580.0,2.1218,1.8623,1.8204,0.336,0.156,0.03,2.586,0.07757,65.48
20590.0,1.8633,1.8505,1.8369,0.289,0.375,0.03,3.161,0.09483,65.51
20600.0,2.1364,1.8316,1.9278,0.281,0.188,0.03,3.298,0.09895,65.54
20610.0,1.9043,1.8266,1.8538,0.285,0.219,0.03,2.159,0.06476,65.57
20620.0,1.7377,1.8394,1.8303,0.312,0.312,0.03,1.348,0.04044,65.6
20630.0,1.6206,1.8126,1.8597,0.32,0.375,0.03,1.563,0.04688,65.63
20640.0,1.8391,1.8384,1.8144,0.305,0.281,0.03,1.721,0.05164,65.66
20650.0,1.9193,1.8149,1.7963,0.316,0.219,0.03,2.842,0.08527,65.69
20660.0,1.8625,1.8115,1.8318,0.305,0.375,0.03,2.95,0.08849,65.72
20670.0,1.6061,1.865,1.8166,0.316,0.438,0.03,1.502,0.04506,65.75
20680.0,1.8108,1.8424,1.8698,0.289,0.312,0.03,1.709,0.05126,65.78
20690.0,1.5224,1.8296,1.8024,0.32,0.438,0.03,1.587,0.04762,65.81
20700.0,2.0474,1.859,1.8527,0.312,0.219,0.03,1.61,0.0483,65.84
20710.0,1.7264,1.8867,1.8581,0.324,0.406,0.03,2.868,0.08603,65.87
20720.0,2.2469,1.8742,1.8981,0.281,0.188,0.03,3.214,0.09642,65.9
20730.0,2.1706,1.8207,1.9022,0.312,0.25,0.03,3.72,0.1116,65.93
20740.0,1.9869,1.8455,1.8617,0.293,0.219,0.03,1.599,0.04797,65.96
20750.0,1.7818,1.8219,1.8681,0.301,0.25,0.03,2.6,0.078,65.99
20760.0,2.0749,1.7987,1.8112,0.316,0.219,0.03,2.217,0.06652,66.02
20770.0,1.703,1.8357,1.8441,0.324,0.438,0.03,1.943,0.05829,66.05
20780.0,1.9564,1.8444,1.8161,0.328,0.312,0.03,1.681,0.05043,66.08
20790.0,1.6834,1.91,1.826,0.312,0.469,0.03,2.211,0.06633,66.11
20800.0,1.9065,1.9107,1.8845,0.293,0.312,0.03,2.097,0.06292,66.14
20810.0,1.917,1.859,1.8416,0.297,0.25,0.03,3.806,0.1142,66.17
20820.0,2.0587,1.8309,1.8539,0.32,0.219,0.03,2.043,0.06128,66.2
20830.0,1.8375,1.835,1.9019,0.289,0.375,0.03,1.582,0.04745,66.23
20840.0,1.7356,1.834,1.8033,0.289,0.25,0.03,1.799,0.05398,66.26
20850.0,1.7626,1.7896,1.8015,0.312,0.25,0.03,1.677,0.05032,66.29
20860.0,1.6945,1.7715,1.8844,0.266,0.469,0.03,1.44,0.04321,66.32
20870.0,1.6494,1.8424,1.7999,0.32,0.406,0.03,1.543,0.04629,66.35
20880.0,1.8159,1.8722,1.8419,0.328,0.438,0.03,2.218,0.06655,66.38
20890.0,1.8801,1.8502,1.8918,0.258,0.281,0.03,3.963,0.1189,66.41
20900.0,1.8783,1.8735,1.885,0.273,0.375,0.03,2.272,0.06817,66.44
20910.0,1.9672,1.8763,1.8237,0.297,0.25,0.03,1.995,0.05985,66.47
20920.0,1.8279,1.8269,1.7978,0.301,0.281,0.03,3.038,0.09113,66.5
20930.0,1.866,1.8134,1.8482,0.293,0.281,0.03,1.663,0.04989,66.53
20940.0,2.1861,1.8803,1.8415,0.312,0.188,0.03,2.258,0.06774,66.56
20950.0,1.8375,1.8932,1.7943,0.324,0.281,0.03,3.294,0.09883,66.59
20960.0,1.9941,1.8896,1.7904,0.312,0.312,0.03,2.146,0.06437,66.62
20970.0,1.8311,1.8963,1.8463,0.285,0.344,0.03,2.078,0.06234,66.65
20980.0,1.8648,1.8538,1.8481,0.281,0.469,0.03,1.817,0.0545,66.68
20990.0,1.6013,1.7673,1.8206,0.285,0.438,0.03,1.411,0.04234,66.71
21000.0,1.7952,1.7504,1.8199,0.297,0.312,0.03,1.448,0.04344,66.74
21010.0,1.805,1.8265,1.8393,0.328,0.281,0.03,2.452,0.07357,66.77
21020.0,1.7865,1.8221,1.8437,0.309,0.312,0.03,2.443,0.0733,66.8
21030.0,1.4831,1.802,1.8267,0.32,0.562,0.03,2.41,0.07229,66.83
21040.0,2.0493,1.8314,1.8008,0.312,0.188,0.03,1.805,0.05416,66.87
21050.0,1.8671,1.825,1.8053,0.328,0.281,0.03,1.408,0.04225,66.9
21060.0,2.0663,1.8564,1.8688,0.293,0.125,0.03,2.531,0.07594,66.93
21070.0,1.4711,1.8656,1.8404,0.344,0.469,0.03,2.324,0.06973,66.96
21080.0,1.7671,1.781,1.8617,0.254,0.344,0.03,2.992,0.08977,66.99
21090.0,1.8746,1.7975,1.922,0.301,0.188,0.03,1.938,0.05813,67.02
21100.0,1.9095,1.8425,1.8688,0.305,0.219,0.03,1.623,0.04868,67.05
21110.0,1.6693,1.7983,1.83,0.312,0.312,0.03,1.442,0.04325,67.08
21120.0,1.9141,1.8042,1.8581,0.285,0.281,0.03,1.961,0.05884,67.11
21130.0,1.4945,1.8192,1.8169,0.32,0.531,0.03,2.002,0.06006,67.14
21140.0,1.7408,1.8096,1.8748,0.277,0.375,0.03,2.208,0.06625,67.17
21150.0,1.7516,1.8316,1.7847,0.312,0.438,0.03,1.872,0.05617,67.2
21160.0,1.4864,1.7935,1.7868,0.312,0.594,0.03,1.831,0.05493,67.23
21170.0,1.9134,1.8058,1.8094,0.32,0.469,0.03,1.776,0.05327,67.26
21180.0,1.7985,1.8194,1.9242,0.289,0.406,0.03,2.782,0.08347,67.29
21190.0,1.9919,1.8067,1.8015,0.312,0.375,0.03,2.73,0.08191,67.32
21200.0,1.7043,1.8116,1.8077,0.309,0.25,0.03,2.108,0.06325,67.35
21210.0,1.7315,1.8099,1.8108,0.34,0.406,0.03,3.054,0.09161,67.38
21220.0,1.7358,1.837,1.8054,0.328,0.375,0.03,1.772,0.05315,67.41
21230.0,1.7606,1.8345,1.8759,0.277,0.406,0.03,1.478,0.04435,67.44
21240.0,1.9823,1.8066,1.8259,0.316,0.281,0.03,2.343,0.07029,67.47
21250.0,2.1532,1.8685,1.8975,0.316,0.25,0.03,3.171,0.09514,67.5
21260.0,1.689,1.864,1.8755,0.293,0.5,0.03,1.615,0.04844,67.53
21270.0,1.7929,1.7903,2.006,0.211,0.375,0.03,2.658,0.07973,67.57
21280.0,1.6965,1.827,1.817,0.293,0.281,0.03,1.756,0.05269,67.6
21290.0,1.8737,1.8339,1.8095,0.332,0.375,0.03,1.535,0.04604,67.63
21300.0,1.7297,1.8428,1.855,0.293,0.344,0.03,1.73,0.05191,67.66
21310.0,1.8292,1.8682,1.8885,0.293,0.25,0.03,2.147,0.06441,67.69
